Time (sec),Temperature (C),dT/dt (C/sec),h=-mcpdT/dt / A(T-Tw) (W/m2K),m (kg),cp (J/kg),Tw,rho (kg/m3),r (m),pi,V (m3),A (m2),q''=h(T-Tw) (W/m2),Te=T-Tw,ln(Te),ln(q)
16.26,551.3361,-3.4903,393.621516297248,,,,,,,,,177655.598719022,451.336096639756,6.11221228732545,12.0876021163988
16.28,551.2597,-3.5233,397.411690922697,,,,,,,,,179335.895434574,451.259737775198,6.11204308897148,12.0970158371837
16.30,551.1952,-3.2848,370.561347349086,,,,,,,,,167195.488563203,451.195165818786,6.11189998607234,12.0269189969912
16.32,551.1283,-3.0846,348.034183335847,,,,,,,,,157008.085992475,451.128347473169,6.11175188321399,11.964052586141
16.34,551.0718,-2.9171,329.180536102982,,,,,,,,,148484.050779535,451.071781270454,6.11162648708294,11.9082328292989
16.36,551.0117,-2.9660,334.738738994508,,,,,,,,,150971.074850365,451.011661524009,6.11149319620611,11.9248435401653
16.38,550.9531,-3.1553,356.150368548969,,,,,,,,,160607.127328954,450.953140897483,6.11136343365561,11.9867164588933
16.40,550.8854,-3.2715,369.317282550231,,,,,,,,,166519.78864606,450.885448674912,6.11121331317179,12.0228694320675
16.42,550.8223,-3.3280,375.746543360211,,,,,,,,,169394.913978383,450.822281593133,6.11107320772573,12.039988037009
16.44,550.7523,-3.0440,343.739576301119,,,,,,,,,154941.414916508,450.752329958008,6.11091803113941,11.9508023561728
16.46,550.7005,-2.9322,331.151929939679,,,,,,,,,149250.34739864,450.700521134896,6.11080308597482,11.9133803588812
16.48,550.6350,-3.0193,341.03264880964,,,,,,,,,153681.261956919,450.635041815899,6.11065779198709,11.9426360089972
16.50,550.5798,-2.9170,329.518489960613,,,,,,,,,148474.359145082,450.579750965807,6.11053508905189,11.9081675566268
16.52,550.5184,-3.2592,368.22928593546,,,,,,,,,165894.055286118,450.518363482893,6.11039883866578,12.0191046424209
16.54,550.4494,-3.5872,405.349401468129,,,,,,,,,182589.387950039,450.449383392997,6.1102457142276,12.1149951290798
16.56,550.3749,-3.2556,367.943422156201,,,,,,,,,165712.47309555,450.374875910136,6.11008029354257,12.0180094757509
16.58,550.3192,-2.5904,292.799773096739,,,,,,,,,131853.347434674,450.319158516255,6.10995657251895,11.789445579663
16.60,550.2713,-2.1741,245.765679614428,,,,,,,,,110661.22202127,450.271259172078,6.10985019931471,11.6142287594172
16.62,550.2322,-2.0613,233.032824733199,,,,,,,,,104918.880320764,450.232195575394,6.10976343985476,11.5609427621812
16.64,550.1888,-2.3436,264.980143015509,,,,,,,,,119291.09495069,450.188808841077,6.1096670699697,11.6893219611314
16.66,550.1385,-2.5148,284.370323762649,,,,,,,,,128006.017009918,450.138450862964,6.10955520402846,11.7598325496869
16.68,550.0882,-2.8526,322.595570654451,,,,,,,,,145196.464730956,450.088215521359,6.10944359804402,11.8858430334935
16.70,550.0243,-2.9767,336.680597493549,,,,,,,,,151514.466525464,450.024348457939,6.10930168898491,11.9284363879897
16.72,549.9691,-2.8095,317.813100718054,,,,,,,,,143006.090193044,449.969148124927,6.10917902069166,11.8706424970977
16.74,549.9120,-3.4702,392.600649664178,,,,,,,,,176635.730675329,449.911967355172,6.10905193552708,12.0818448721418
16.76,549.8303,-3.9745,449.727812448307,,,,,,,,,202301.214432103,449.83033922403,6.10887048772637,12.2175130262624
16.78,549.7530,-4.0706,460.683616046242,,,,,,,,,207193.833427145,449.752989275719,6.108698519336,12.2414100274726
16.80,549.6675,-4.2329,479.14457812561,,,,,,,,,215455.752388565,449.667516287918,6.10850845698468,12.2805108421007
16.82,549.5837,-4.2009,475.608535822881,,,,,,,,,213825.832789774,449.583673724065,6.10832198502884,12.2729170971673
16.84,549.4995,-4.2669,483.17134794389,,,,,,,,,217185.270427614,449.499481605923,6.10813470064276,12.2885060490315
16.86,549.4130,-4.1135,465.889970864195,,,,,,,,,209377.009025699,449.41299903348,6.10794228464104,12.2518917768621
16.88,549.3349,-4.2816,485.019013080927,,,,,,,,,217935.990608676,449.334943024828,6.1077685851972,12.291956677595
16.90,549.2417,-4.2895,486.01750248202,,,,,,,,,218339.345759242,449.241734390666,6.10756112680919,12.2938057633987
16.92,549.1634,-3.4949,396.046737426308,,,,,,,,,177889.68385629,449.163361406026,6.10738665543719,12.0889188835312
16.94,549.1019,-3.2939,373.322101503772,,,,,,,,,167659.680057363,449.101940072706,6.10724989999687,12.0296914899076
16.96,549.0316,-3.3631,381.229912151284,,,,,,,,,171184.279830474,449.031606319869,6.10709327795939,12.0504959150536
16.98,548.9674,-3.0023,340.373252838471,,,,,,,,,152816.499525191,448.967415185565,6.10695031313899,11.9369931310708
17.00,548.9115,-2.5919,293.883571116341,,,,,,,,,131927.719355903,448.911515722927,6.10682579866207,11.7900094709544
17.02,548.8637,-2.2655,256.904392754767,,,,,,,,,115315.066554964,448.863740002454,6.10671936730252,11.6554233703565
17.04,548.8209,-2.2340,253.350535610929,,,,,,,,,113709.014285005,448.820895565928,6.10662391187227,11.6413979579065
17.06,548.7744,-1.8360,208.242974299038,,,,,,,,,93454.1120883574,448.774381959013,6.1065202713828,11.4452258150013
17.08,548.7475,-1.4389,163.214268321057,,,,,,,,,73241.9874968277,448.747454804346,6.10646026804121,11.2015241351874
17.10,548.7168,-1.5150,171.851908519521,,,,,,,,,77112.8427374541,448.71682486258,6.10639200918686,11.25302511815
17.12,548.6869,-1.7998,204.171684722675,,,,,,,,,91609.151262144,448.686855802635,6.1063252185984,11.4252864502806
17.14,548.6448,-2.0466,232.190441737302,,,,,,,,,104171.042180437,448.644833960455,6.106231559046,11.5537894635405
17.16,548.6050,-2.2914,259.989961045661,,,,,,,,,116632.794696302,448.604993159018,6.10614275256143,11.6667857714687
17.18,548.5532,-2.6387,299.426050039611,,,,,,,,,134308.506401784,448.553178268945,6.10602724363161,11.8078947193125
17.20,548.4994,-2.6133,296.579640641232,,,,,,,,,133015.804830407,448.499447038289,6.10590744858458,11.7982232334551
17.22,548.4486,-2.5212,286.163359230638,,,,,,,,,128329.571558593,448.448648015638,6.10579417776548,11.7623570116417
17.24,548.3986,-2.6170,297.07000920841,,,,,,,,,133205.776068766,448.398599453757,6.10568256776261,11.7996504000279
17.26,548.3440,-2.7788,315.475977396313,,,,,,,,,141441.751663996,448.343968473744,6.10556072458925,11.859643262297
17.28,548.2874,-2.9752,337.822096213438,,,,,,,,,151441.405282738,448.287447683872,6.10543465095648,11.9279540653088
17.30,548.2250,-2.9037,329.746993416861,,,,,,,,,147800.832437256,448.22495849237,6.10529524587704,11.9036209196675
17.32,548.1713,-2.9646,336.696001296824,,,,,,,,,150897.484148339,448.171298640732,6.10517552237022,11.9243559723064
17.34,548.1064,-3.1092,353.178580202404,,,,,,,,,158261.573637854,448.106375950532,6.10503065054722,11.9720044724845
17.36,548.0469,-2.8971,329.126590189673,,,,,,,,,147464.158000277,448.046929041178,6.1048979792529,11.9013404286253
17.38,547.9905,-2.9788,338.453684159863,,,,,,,,,151624.032310822,447.990491482449,6.10477200782021,11.9291592641045
17.40,547.9278,-2.8913,328.551878096464,,,,,,,,,147167.51190611,447.927775542652,6.10463200411182,11.8993267537579
17.42,547.8748,-2.6638,302.732436076653,,,,,,,,,135586.24141097,447.874840133215,6.10451381867996,11.8173631848197
17.44,547.8212,-2.6824,304.884839174634,,,,,,,,,136533.902259441,447.82122531595,6.10439410213905,11.8243282309699
17.46,547.7675,-2.8136,319.841892701857,,,,,,,,,143214.819143644,447.767545188781,6.10427422540768,11.8721010137944
17.48,547.7087,-2.9931,340.28650972232,,,,,,,,,152349.224152158,447.708680183878,6.10414275345271,11.933930691865
17.50,547.6478,-2.8403,322.962355132742,,,,,,,,,144573.394798386,447.647821799429,6.10400681121203,11.8815425800658
17.52,547.5951,-2.6837,305.188337352194,,,,,,,,,136600.794432142,447.595067417343,6.10388895630856,11.824818041857
17.54,547.5405,-2.8735,326.813074649725,,,,,,,,,146262.078432221,447.54047428789,6.10376697896104,11.8931553492547
17.56,547.4801,-2.8549,324.739228186404,,,,,,,,,145314.351266074,447.480127601528,6.10363212913451,11.8866546145782
17.58,547.4263,-2.4476,278.441835191034,,,,,,,,,124582.194304818,447.426279241924,6.10351178501974,11.7327209722733
17.60,547.3822,-2.5249,287.269657588239,,,,,,,,,128519.338554439,447.382224887299,6.10341331846638,11.7638346665813
17.62,547.3253,-2.7617,314.246633058017,,,,,,,,,140570.463916561,447.325282529307,6.10328603137513,11.8534641645733
17.64,547.2718,-2.4660,280.637718722027,,,,,,,,,125521.325762686,447.27175781747,6.10316636920437,11.740230949514
17.66,547.2266,-2.1631,246.187372405057,,,,,,,,,110101.551814318,447.226641800154,6.10306549475367,11.6091584172011
17.68,547.1852,-2.1312,242.583818584663,,,,,,,,,108479.901846392,447.185234692528,6.10297290406085,11.5943201983655
17.70,547.1414,-2.3932,272.432693176517,,,,,,,,,121815.933938274,447.141393046195,6.10287486013594,11.710266446213
17.72,547.0895,-2.3508,267.637856288745,,,,,,,,,119658.076912077,447.089505839497,6.10275881134626,11.6923935955469
17.74,547.0474,-2.2262,253.475191652032,,,,,,,,,113315.415238729,447.047359941589,6.10266453965352,11.6379304945902
17.76,547.0005,-3.0748,350.133403080035,,,,,,,,,156509.791224583,447.000457105224,6.10255961721981,11.9608738507407
17.78,546.9244,-3.5059,399.29320742295,,,,,,,,,178453.863965873,446.924366977388,6.10238937890453,12.0920853816168
17.80,546.8602,-3.1439,358.11564877019,,,,,,,,,160027.637389777,446.860219427246,6.10224583749371,11.9831018129853
17.82,546.7986,-3.2383,368.91116002567,,,,,,,,,164828.993335701,446.798609519515,6.10210795510317,12.0126638114186
17.84,546.7307,-3.5826,408.205895670113,,,,,,,,,182358.100957843,446.730688831632,6.10195592721077,12.1137276205741
17.86,546.6553,-3.4281,390.663575602585,,,,,,,,,174491.958006575,446.655303703263,6.10178716448295,12.0696339336404
17.88,546.5936,-3.2378,369.025820266181,,,,,,,,,164804.556506169,446.593564610991,6.1016489295642,12.0125155447778
17.90,546.5258,-3.3038,376.608189641344,,,,,,,,,168165.270270523,446.525792311293,6.101497164183,12.0327025264292
17.92,546.4614,-3.0596,348.822111748042,,,,,,,,,155735.612620264,446.461412207589,6.10135297375454,11.9559150575531
17.94,546.4034,-2.5984,296.280361001098,,,,,,,,,132260.562795575,446.403407734085,6.10122304485088,11.7925292164409
17.96,546.3575,-2.1916,249.919068088229,,,,,,,,,111553.244301179,446.357475460004,6.10112014546318,11.6222572832672
17.98,546.3157,-2.3696,270.244220839773,,,,,,,,,120614.250431476,446.31574379897,6.10102664728229,11.7003527190763
18.00,546.2627,-2.5742,293.60804353048,,,,,,,,,131026.315589889,446.262690947997,6.10090777178862,11.7831534643747
18.02,546.2128,-2.3156,264.141988249431,,,,,,,,,117863.530094468,446.212776982539,6.10079591669052,11.677282709534
18.04,546.1701,-2.5572,291.72935160216,,,,,,,,,130160.904666752,446.170068085082,6.10070019791303,11.7765266922894
18.06,546.1105,-2.7528,314.091377464495,,,,,,,,,140119.458383315,446.11049024787,6.10056665732034,11.8502506119265
18.08,546.0600,-2.8150,321.218442240145,,,,,,,,,143282.684031251,446.059955437215,6.10045337221669,11.8725747693289
18.10,545.9979,-3.0482,347.8784026092,,,,,,,,,155153.034160988,445.997891784286,6.10031422506783,11.952167225992
18.12,545.9380,-2.8248,322.434522745618,,,,,,,,,143785.815451022,445.93802867834,6.10017999321403,11.8760800785903
18.14,545.8849,-2.9985,342.293277555805,,,,,,,,,152623.403127045,445.884897935697,6.10006084233526,11.9357287486362
18.16,545.8181,-3.0870,352.45076363911,,,,,,,,,157128.926203264,445.818089825888,6.09991099847279,11.9648219333497
18.18,545.7614,-2.8451,324.871515650289,,,,,,,,,144815.187622244,445.761418425283,6.09978387262443,11.8832136403275
18.20,545.7043,-2.9862,341.029778060736,,,,,,,,,151998.434092308,445.704287046856,6.0996556985889,11.9316254977511
18.22,545.6420,-2.8648,327.215167217291,,,,,,,,,145820.811962863,445.641970703727,6.09951587336904,11.8901338315994
18.24,545.5897,-2.4730,282.49994755849,,,,,,,,,125879.065187484,445.589693999577,6.09939855997841,11.7430769249312
18.26,545.5430,-2.3221,265.280657401496,,,,,,,,,118193.952898435,445.54304884563,6.0992938726479,11.6800822227337
18.28,545.4968,-2.7572,315.026287576222,,,,,,,,,140343.206645837,445.49681147444,6.09919008970105,11.8518461776676
18.30,545.4328,-3.1927,364.834724183573,,,,,,,,,162509.338270295,445.432760365556,6.09904630480263,11.9984907453795
18.32,545.3691,-3.0338,346.726151341479,,,,,,,,,154421.115278648,445.369103775977,6.09890338505302,11.9474386642085
18.34,545.3114,-3.0620,349.990147485744,,,,,,,,,155854.605637376,445.311408783941,6.09877383244397,11.9566788364905
18.36,545.2466,-3.0108,344.195903378557,,,,,,,,,153252.064555039,445.246625688301,6.0986283436757,11.9398393255187
18.38,545.1910,-2.7831,318.206216737554,,,,,,,,,141662.536166498,445.190975898931,6.09850334942716,11.8612030023416
18.40,545.1353,-2.8561,326.591105202747,,,,,,,,,145377.229727381,445.135300415275,6.09837828183068,11.8870872274669
18.42,545.0767,-3.0568,349.584347526628,,,,,,,,,155591.858759746,445.076731440028,6.09824669750417,11.9549915677621
18.44,545.0130,-3.1651,362.018084553097,,,,,,,,,161102.764289812,445.013028806804,6.09810355995518,11.9897977278621
18.46,544.9501,-2.8420,325.11755882917,,,,,,,,,144661.099772232,444.950129095434,6.09796220643753,11.8821490428369
18.48,544.8993,-2.6684,305.289800828811,,,,,,,,,135823.233070357,444.899347117459,6.09784807032937,11.819109562466
18.50,544.8434,-2.7191,311.125321132631,,,,,,,,,138402.043385496,444.843392629223,6.09772229354961,11.8379180864028
18.52,544.7906,-2.5302,289.550567120939,,,,,,,,,128789.365875446,444.790584097367,6.09760357386646,11.765933526165
18.54,544.7422,-2.6074,298.414961018637,,,,,,,,,132717.721416977,444.742183716077,6.09749475183519,11.7959797563699
18.56,544.6863,-2.6928,308.233147842333,,,,,,,,,137067.054381051,444.686288092425,6.09736906297881,11.8282255331065
18.58,544.6345,-2.7068,309.863679660828,,,,,,,,,137776.072914694,444.634469794917,6.09725252842791,11.8333849861622
18.60,544.5780,-2.5580,292.87469184169,,,,,,,,,130205.649725596,444.578016990207,6.09712555584121,11.7768704004849
18.62,544.5321,-2.4660,282.362612341086,,,,,,,,,125519.258549909,444.532147897417,6.09702237606745,11.740214480362
18.64,544.4794,-2.7971,320.313703273369,,,,,,,,,142372.83555917,444.47937788557,6.0969036599195,11.86620449824
18.66,544.4203,-2.8655,328.194965334737,,,,,,,,,145856.493280881,444.420264436772,6.09677065626854,11.8903784945715
18.68,544.3648,-2.9243,334.965363343613,,,,,,,,,148846.802218,444.364756798185,6.09664574948606,11.9106728829616
18.70,544.3033,-3.0157,345.486890820519,,,,,,,,,153500.963424987,444.303293419985,6.09650742251845,11.941462122374
18.72,544.2441,-3.0916,354.230711093794,,,,,,,,,157364.913472763,444.244128316404,6.09637424987686,11.966322676983
18.74,544.1796,-3.0971,354.912065153784,,,,,,,,,157644.709235752,444.17962845936,6.09622904921858,11.9680991042182
18.76,544.1202,-2.8691,328.825515823774,,,,,,,,,146038.068149675,444.120243478734,6.09609534441327,11.8916226074547
18.78,544.0649,-3.1285,358.602937542608,,,,,,,,,159242.964934304,444.06486468166,6.09597064338724,11.9781863962219
18.80,543.9951,-3.1530,361.460879536273,,,,,,,,,160486.860315268,443.995102654431,6.09581353231381,11.9859673510063
18.82,543.9387,-2.8005,321.096438618758,,,,,,,,,142547.150415999,443.9387463442,6.09568659423082,11.8674281040744
18.84,543.8831,-2.9290,335.872641493358,,,,,,,,,149088.183335662,443.883082208739,6.09556119939653,11.9122932443302
18.86,543.8216,-2.6168,300.115397517272,,,,,,,,,133197.691600631,443.821585638455,6.09542264752763,11.7995897066127
18.88,543.7784,-2.7162,311.54236270429,,,,,,,,,138255.774063245,443.778409020011,6.0953253590672,11.8368606838885
18.90,543.7129,-2.8607,328.167655434705,,,,,,,,,145612.234406381,443.712937563872,6.09517781631873,11.888702438731
18.92,543.6640,-2.6267,301.356901110048,,,,,,,,,133701.202111711,443.663979883064,6.0950674738478,11.8033627541619
18.94,543.6079,-2.7627,316.993588967896,,,,,,,,,140620.850391149,443.60786869223,6.0949409935791,11.8538225431758
18.96,543.5535,-2.8497,327.024226952694,,,,,,,,,145052.731691006,443.553473217105,6.0948183654333,11.8848526221265
18.98,543.4939,-2.8276,324.522752595433,,,,,,,,,143923.854450055,443.493879239579,6.09468400061625,11.8770396501589
19.00,543.4404,-2.6880,308.547511051126,,,,,,,,,136822.422737942,443.440370890794,6.09456334150574,11.8264391796421
19.02,543.3864,-2.6225,301.061138752093,,,,,,,,,133486.401714697,443.386357561798,6.09444152891861,11.8017548918194
19.04,543.3355,-3.0025,344.724100818261,,,,,,,,,152828.421539159,443.335470819693,6.09432675393387,11.9370711432552
19.06,543.2663,-2.8450,326.697497784689,,,,,,,,,144813.977208984,443.266257595961,6.09417062244517,11.8832052819616
19.08,543.2217,-2.5874,297.141996978453,,,,,,,,,131699.771828365,443.221668991863,6.09407002636755,11.7882801552194
19.10,543.1628,-2.7361,314.26376825226,,,,,,,,,139269.999392223,443.162761545043,6.0939371101184,11.8441697696831
19.12,543.1122,-2.7170,312.10690314408,,,,,,,,,138298.383943582,443.112223889959,6.09382306502862,11.8371688324333
19.14,543.0541,-2.6358,302.815129410513,,,,,,,,,134163.478566682,443.054079985555,6.09369183931121,11.8068143246544
19.16,543.0068,-2.6513,304.633195785125,,,,,,,,,134954.574722003,443.006791739119,6.09358510116716,11.8126935172566
19.18,542.9480,-2.9951,344.174211431149,,,,,,,,,152451.287606224,442.94802615309,6.0934524407088,11.9346003984694
19.20,542.8870,-3.0830,354.322067884148,,,,,,,,,156924.63347794,442.886988143368,6.09331463172895,11.9635209275318
19.22,542.8247,-2.7878,320.441537526853,,,,,,,,,141899.43002549,442.824707185781,6.09317399689705,11.8628738464064
19.24,542.7755,-2.5136,288.960846859832,,,,,,,,,127944.77671822,442.775476707689,6.09306281697853,11.7593540179193
19.26,542.7242,-2.6496,304.624206371878,,,,,,,,,134864.49648836,442.724161991647,6.09294691695135,11.8120258236307
19.28,542.6695,-2.9279,336.67043293431,,,,,,,,,149033.730078353,442.669493663057,6.0928234276349,11.9119279356731
19.30,542.6070,-3.0168,346.935813935885,,,,,,,,,153556.235090925,442.607044077906,6.09268234271377,11.9418221313026
19.32,542.5488,-2.8242,324.831085658967,,,,,,,,,143753.614224891,442.548821746127,6.09255078999156,11.8758561007776
19.34,542.4941,-2.8980,333.361009523161,,,,,,,,,147510.271728231,442.494075534597,6.09242707573598,11.9016530911728
19.36,542.4329,-2.9018,333.836789253017,,,,,,,,,147700.379142973,442.432901039646,6.09228881688148,11.9029410354964
19.38,542.3780,-2.4973,287.346224478991,,,,,,,,,127115.649653579,442.378005432514,6.0921647324996,11.7528525782649
19.40,542.3330,-2.5601,294.600969090489,,,,,,,,,130311.732644776,442.333007413664,6.09206300884468,11.7776848023807
19.42,542.2756,-3.1097,357.889742109455,,,,,,,,,158285.900486119,442.275600169925,6.09193321755997,11.9721581735897
19.44,542.2086,-3.1537,363.01216272174,,,,,,,,,160527.107047353,442.208618696896,6.09178175872842,11.9862180985525
